model,pk,fields,source_file,id,name,slug,description,short_description,email,phone,website,address,city_name,country_name,postal_code,latitude,longitude,category_name,plan,status,featured,verified,meta_title,meta_description,keywords,views_count,clicks_count,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,created_at,updated_at,published_at
,,,businesses_20251027_113824.csv,98e8f9f1-909f-4082-bb2e-283b1ea6f33b,Auto Service Z: Garage Spécialiste SMART Marseille,auto-service-z-garage-specialiste-smart-marseille,Professional car repair services.,,info@autoservicezgaragespecialistesmartmarseille.com,09 53 24 96 80,https://autoservicez.com/,"95 Av. de Toulon, 13005 Marseille, France",Marseille,France,,43.284964,5.391325,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:02.063183+00:00,2025-10-06T13:03:02.063183+00:00,2025-10-06T13:03:02.062185+00:00
,,,businesses_20251027_113824.csv,f6efce6c-2bbe-40cf-a414-df698d2209cf,Auto Service Zentrum HH Stellingen Kfz - Autowerkstatt,auto-service-zentrum-hh-stellingen-kfz-autowerkstatt,Professional car repair services.,,info@autoservicezentrumhhstellingenkfzautowerkstatt.com,040 858089,http://www.aszhh.de/,"Kieler Str. 207, 22525 Hamburg, Germany",Hamburg,Germany,,53.577537,9.936564,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:23.700873+00:00,2025-10-06T12:15:23.700873+00:00,2025-10-06T12:15:23.700873+00:00
,,,businesses_20251027_113824.csv,5e9f79b3-c58f-4f21-a172-88f1824a063f,"Auto Services, Garage carrosserie à Marseille Rabatau",auto-services-garage-carrosserie-a-marseille-rabatau,Professional car repair services.,,info@autoservicesgaragecarrosserieamarseillerabatau.com,09 88 04 79 32,https://www.autoservices.ms/,"154 Bd Rabatau, 13010 Marseille, France",Marseille,France,,43.28047,5.399577,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:03:02.092765+00:00,2025-10-06T13:03:02.092765+00:00,2025-10-06T13:03:02.092765+00:00
,,,businesses_20251027_113824.csv,6dd8bf9a-c99b-4363-bef4-34a3e5a6fd80,"Auto Spa Valencia - car workshop in Valencia, Quatre Carreres",auto-spa-valencia-car-workshop-in-valencia-quatre-carreres,Professional car repair services.,,info@autospavalenciacarworkshopinvalenciaquatrecarreres.com,676 52 90 90,http://www.autospavalencia.es/,"Av. d'Ausiàs March, 53, Quatre Carreres, 46013 València, Valencia, Spain",Valencia,Spain,,39.451251,-0.371313,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:45:14.032243+00:00,2025-10-06T12:45:14.032243+00:00,2025-10-06T12:45:14.032243+00:00
,,,businesses_20251027_113824.csv,cbd7a9c7-940b-4758-8f09-99176df5e484,Auto Sun Autowerkstatt Berlin,auto-sun-autowerkstatt-berlin,Professional car repair services.,,info@autosunautowerkstattberlin.com,030 2628055,https://m.facebook.com/AutoSunBerlin/,"Obentrautstraße 1-21 Innenhof, 10963 Berlin, Germany",Berlin,Germany,,52.495726,13.386918,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:25.724194+00:00,2025-10-06T12:07:25.724194+00:00,2025-10-06T12:07:25.724194+00:00
,,,businesses_20251027_113824.csv,739d3eb9-caa3-4067-812f-69e4286c7bb2,Auto Vision Die Meisterwerkstatt,auto-vision-die-meisterwerkstatt,Professional car repair services.,,info@autovisiondiemeisterwerkstatt.com,030 83108639,http://www.autovision-meisterwerkstatt.de/,"Provinzstraße 24, 13409 Berlin, Germany",Berlin,Germany,,52.56401,13.378152,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:25.691994+00:00,2025-10-06T12:07:25.691994+00:00,2025-10-06T12:07:25.691994+00:00
,,,businesses_20251027_113824.csv,9293e16e-5987-4c7a-a354-25264a073359,Auto Wash Berlin / Professionelle Fahrzeugaufbereitung,auto-wash-berlin-professionelle-fahrzeugaufbereitung,Professional car wash services.,,info@autowashberlinprofessionellefahrzeugaufbereitung.com,0176 41896790,https://autowash-berlin.de/,"Naumburger Str. 4A, 12057 Berlin, Germany",Berlin,Germany,,52.465859,13.445708,Automotive,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:04.942935+00:00,2025-10-06T12:08:04.942935+00:00,2025-10-06T12:08:04.942935+00:00
,,,businesses_20251027_113824.csv,8777093e-6c60-4666-b59b-0afa4e3e657f,Auto repair shop Olaf Eitner,auto-repair-shop-olaf-eitner,Professional car repair services.,,info@autorepairshopolafeitner.com,040 2196053,https://eitner-kfz.com/,"b. d. Grünen Brücke 53, 20539 Hamburg, Germany",Hamburg,Germany,,53.5423,10.04205,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:23.836546+00:00,2025-10-06T12:15:23.836546+00:00,2025-10-06T12:15:23.836546+00:00
,,,businesses_20251027_113824.csv,114a817b-cf44-46f5-9054-957988e04b37,Auto-Crono,auto-crono,Professional car repair services.,,info@autocrono.com,932 31 95 09,http://autocrono.net/,"C/ de Padilla, 154, 156, Eixample, 08013 Barcelona, Spain",Barcelona,Spain,,41.400673,2.184042,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T13:00:58.285203+00:00,2025-10-06T13:00:58.285203+00:00,2025-10-06T13:00:58.285203+00:00
,,,businesses_20251027_113824.csv,87adbcfd-4230-4933-9892-745145de7cca,Auto-Reifen Leidig,auto-reifen-leidig,Professional auto parts store services.,,info@autoreifenleidig.com,030 7928088,https://www.auto-reifen-leidig.de/,"Körnerstraße 48b, 12157 Berlin, Germany",Berlin,Germany,,52.463849,13.33426,Retail,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:03.169846+00:00,2025-10-06T12:08:03.169846+00:00,2025-10-06T12:08:03.168342+00:00
,,,businesses_20251027_113824.csv,cb47934b-2a19-44c7-bb83-5daa2095bdea,Auto-Service André Feige Kfz Meisterbetrieb,auto-service-andre-feige-kfz-meisterbetrieb,Professional car repair services.,,info@autoserviceandrefeigekfzmeisterbetrieb.com,040 89069180,http://www.autoservice-feige.de/,"*Sternwollfabrik*, Griegstraße 73, 22763 Hamburg, Germany",Hamburg,Germany,,53.556007,9.908328,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:23.810969+00:00,2025-10-06T12:15:23.810969+00:00,2025-10-06T12:15:23.810413+00:00
,,,businesses_20251027_113824.csv,99393403-71c5-4812-a6c8-7583ba750a95,Auto-Service GmbH N. Asad,auto-service-gmbh-n-asad,Professional car repair services.,,info@autoservicegmbhnasad.com,030 4557985,http://www.auto-service-asad.de/,"Gesellschaftstraße 24, 13409 Berlin, Germany",Berlin,Germany,,52.561558,13.37665,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:25.675935+00:00,2025-10-06T12:07:25.675935+00:00,2025-10-06T12:07:25.675935+00:00
,,,businesses_20251027_113824.csv,ea599dd6-29b6-4641-943f-80f28335fd40,Auto-Service-Auerdreieck ASA,auto-service-auerdreieck-asa,Professional car repair services.,,info@autoserviceauerdreieckasa.com,030 42020258,https://kfzwerkstatt.io/berlin/1983-auto-service-auerdreieck-asa,"Löwestraße 3, 10249 Berlin, Germany",Berlin,Germany,,52.520061,13.445916,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:25.716861+00:00,2025-10-06T12:07:25.716861+00:00,2025-10-06T12:07:25.715874+00:00
,,,businesses_20251027_113824.csv,aa879a34-82bc-48ee-bde1-8dabb5aff84c,AutoLavado Entença S.L.,autolavado-entenca-sl,Professional car wash services.,,info@autolavadoentencasl.com,933 22 37 72,http://www.autolavadoentenza.com/,"Carrer d'Entença, 166, L'Eixample, 08029 Barcelona, Spain",Barcelona,Spain,,41.383485,2.14569,Automotive,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:44:48.269382+00:00,2025-10-06T12:44:48.269382+00:00,2025-10-06T12:44:48.268384+00:00
,,,businesses_20251027_113824.csv,2ff54348-23fe-4a27-b2c3-831252746e45,AutoLavado Manual GM.carwash,autolavado-manual-gmcarwash,Professional car wash services.,,info@autolavadomanualgmcarwash.com,674 44 00 85,https://gmcarwash.es/,"Av. de Campanar, 108, bj derecha, Campanar, 46015 Valencia, Spain",Valencia,Spain,,39.479535,-0.394046,Automotive,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:45:35.507419+00:00,2025-10-06T12:45:35.507419+00:00,2025-10-06T12:45:35.507419+00:00
,,,businesses_20251027_113824.csv,bc1697df-a76c-4885-8b8c-eaa67b8875d0,AutoLevel,autolevel,Professional car dealer services.,,info@autolevel.com,961 10 07 00,http://www.autolevel.es/,"Carrer de la Ciutat de Llíria, 76, 46980 Paterna, Valencia, Spain",Valencia,Spain,,39.518872,-0.461159,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:45:33.793132+00:00,2025-10-06T12:45:33.793132+00:00,2025-10-06T12:45:33.793132+00:00
,,,businesses_20251027_113824.csv,46dc764b-d242-4c11-ab99-884a1bc9f603,AutoService-Helmer e.K.Kfz-Meisterbetrieb Karosserie & Lackiererei - Hamburg,autoservice-helmer-ekkfz-meisterbetrieb-karosserie-lackiererei-hamburg,Professional car repair services.,,info@autoservicehelmerekkfzmeisterbetriebkarosserielackierereihamburg.com,040 38652183,http://autoservice-helmer.de/,"Osterrade 29, 21031 Hamburg, Germany",Hamburg,Germany,,53.509624,10.183305,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:23.802130+00:00,2025-10-06T12:15:23.802130+00:00,2025-10-06T12:15:23.802130+00:00
,,,businesses_20251027_113824.csv,d0b0b208-4a21-47d8-ae95-4cddcf3c8479,AutoTec Hamburg GmbH Meisterwerkstatt,autotec-hamburg-gmbh-meisterwerkstatt,Professional car repair services.,,info@autotechamburggmbhmeisterwerkstatt.com,040 69704911,http://www.autotec-hamburg.de/,"Bramfelder Str. 106, 22305 Hamburg, Germany",Hamburg,Germany,,53.589345,10.053777,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:23:39.266806+00:00,2025-10-06T12:23:39.266806+00:00,2025-10-06T12:23:39.266806+00:00
,,,businesses_20251027_113824.csv,ca1ba098-c344-42da-bf31-20decccbdd62,Autoankauf-Verkaufen-Berlin,autoankauf-verkaufen-berlin,Professional car dealer services.,,info@autoankaufverkaufenberlin.com,0172 3168506,https://autoankauf-verkaufen-berlin.de/,"Markgrafendamm 19, 10245 Berlin, Germany",Berlin,Germany,,52.50099,13.467319,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:01.553783+00:00,2025-10-06T12:08:01.553783+00:00,2025-10-06T12:08:01.552780+00:00
,,,businesses_20251027_113824.csv,4324cb3e-794c-41a1-b9fe-c8ce0ab12274,Autocentro Marqueta,autocentro-marqueta,Professional auto parts store services.,,info@autocentromarqueta.com,915 73 31 53,http://www.vulco.es/,"C. del Doce de Octubre, 38, Retiro, 28009 Madrid, Spain",Madrid,Spain,,40.416234,-3.672145,Retail,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:29:56.154713+00:00,2025-10-06T12:29:56.154713+00:00,2025-10-06T12:29:56.154713+00:00
,,,businesses_20251027_113824.csv,ab75f385-3226-4b78-9069-be2f5ce4961f,Autocine Madrid RACE,autocine-madrid-race,"Open-air cinema with popular films, plus food trucks, a diner & the city skyline in the background.",,info@autocinemadridrace.com,917 29 49 66,https://autocines.com/,"C. de la Isla de Java, 2, Valverde, 28034 Madrid, Spain",Madrid,Spain,,40.486217,-3.677777,Cinemas,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:25:29.266688+00:00,2025-10-06T12:25:29.266688+00:00,2025-10-06T12:25:29.265684+00:00
,,,businesses_20251027_113824.csv,a43005b9-dee5-40f3-aa93-db496925e01b,Autocine Star,autocine-star,Professional movie theater services.,,info@autocinestar.com,963 24 89 10,http://www.autocinestar.com/,"Carrera del Riu, 407, Poblados del Sur, 46012 Valencia, Spain",Valencia,Spain,,39.409315,-0.334215,Cinemas,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:45:30.357180+00:00,2025-10-06T12:45:30.357180+00:00,2025-10-06T12:45:30.356180+00:00
,,,businesses_20251027_113824.csv,e9aa5714-c9a0-4bd0-b955-77de0548f071,Autodreieck GmbH & Co. KG,autodreieck-gmbh-co-kg,Professional car dealer services.,,info@autodreieckgmbhcokg.com,0173 2153709,https://www.autodreieck.de/,"Friedrich-Ebert-Damm 180, 22047 Hamburg, Germany",Hamburg,Germany,,53.589247,10.10201,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:44.063743+00:00,2025-10-06T12:15:44.063743+00:00,2025-10-06T12:15:44.063743+00:00
,,,businesses_20251027_113824.csv,89b988ea-3213-4d62-95df-7fbe036486d2,Autohaus HAMBURG MOTORS RA GmbH,autohaus-hamburg-motors-ra-gmbh,Professional car dealer services.,,info@autohaushamburgmotorsragmbh.com,0176 72831893,http://www.hh-motors.de/,"Tatenberger Deich 154, 21037 Hamburg, Germany",Hamburg,Germany,,53.494568,10.084088,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:44.101662+00:00,2025-10-06T12:15:44.101662+00:00,2025-10-06T12:15:44.101662+00:00
,,,businesses_20251027_113824.csv,b5b10d88-7ed4-44a2-b0bc-d3d52d08888f,Autohaus Koschnick GmbH,autohaus-koschnick-gmbh,Professional car dealer services.,,info@autohauskoschnickgmbh.com,030 9270430,http://www.autohaus-koschnick.de/,"Gehringstraße 17-18, 13088 Berlin, Germany",Berlin,Germany,,52.562408,13.46245,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:01.570760+00:00,2025-10-06T12:08:01.570760+00:00,2025-10-06T12:08:01.570760+00:00
,,,businesses_20251027_113824.csv,a77521c9-9c29-485a-a225-fac68c8ca523,Autohaus MAX GmbH Hamburg,autohaus-max-gmbh-hamburg,Professional car dealer services.,,info@autohausmaxgmbhhamburg.com,040 25482840,https://autohaus-max-hamburg.de/,"Bargteheider Str. 14, 22143 Hamburg, Germany",Hamburg,Germany,,53.59804,10.14221,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:44.031580+00:00,2025-10-06T12:15:44.031580+00:00,2025-10-06T12:15:44.030567+00:00
,,,businesses_20251027_113824.csv,c0f486e1-1c41-4794-a74d-18d3686037ec,Autohaus Rosen-Stock GmbH,autohaus-rosen-stock-gmbh,Professional car dealer services.,,info@autohausrosenstockgmbh.com,030 34560461,http://www.autohaus-as.eu/,"Kaiserin-Augusta-Allee 16, 10553 Berlin, Germany",Berlin,Germany,,52.526095,13.321091,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:01.520318+00:00,2025-10-06T12:08:01.520318+00:00,2025-10-06T12:08:01.520318+00:00
,,,businesses_20251027_113824.csv,7ce9f0eb-4fac-4cb9-91ea-f14515f087a8,Autohaus Royal GmbH,autohaus-royal-gmbh,Professional car dealer services.,,info@autohausroyalgmbh.com,030 800935833,https://www.autohaus-royal.de/,"Bessemerstraße 42A, 12103 Berlin, Germany",Berlin,Germany,,52.463501,13.365922,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:01.443864+00:00,2025-10-06T12:08:01.443864+00:00,2025-10-06T12:08:01.442847+00:00
,,,businesses_20251027_113824.csv,9ea96d99-87d4-4a19-8cc9-ac5727168aaa,Autohero España Oficinas Centrales,autohero-espana-oficinas-centrales,Professional car dealer services.,,info@autoheroespanaoficinascentrales.com,911 67 57 83,https://www.autohero.com/es/,"C. de Rosario Pino, 14, Tetuán, 28020 Madrid, Spain",Madrid,Spain,,40.462549,-3.692957,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:25:34.394602+00:00,2025-10-06T12:25:34.394602+00:00,2025-10-06T12:25:34.394602+00:00
,,,businesses_20251027_113824.csv,a1643592-2b41-4c60-a49f-5e7ddd6a775c,Autoklinik Hamburg Graf GmbH,autoklinik-hamburg-graf-gmbh,Professional car repair services.,,info@autoklinikhamburggrafgmbh.com,040 6409020,http://www.autoklinik-hamburg.de/,"Pezolddamm 156-158, 22159 Hamburg, Germany",Hamburg,Germany,,53.624237,10.1153,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:23.741526+00:00,2025-10-06T12:15:23.741526+00:00,2025-10-06T12:15:23.741526+00:00
,,,businesses_20251027_113824.csv,c8015dbb-b5e5-48a7-b624-3a1ad3fc9174,Autoland AG Niederlassung Berlin IV,autoland-ag-niederlassung-berlin-iv,Professional car dealer services.,,info@autolandagniederlassungberliniv.com,030 26475836,https://autoland.de/autoland-niederlassungen/berlin4,"Nonnendammallee 128, 13599 Berlin, Germany",Berlin,Germany,,52.538741,13.246426,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:01.486482+00:00,2025-10-06T12:08:01.486482+00:00,2025-10-06T12:08:01.485879+00:00
,,,businesses_20251027_113824.csv,e30bb766-7dec-487f-8bfd-d2ee0f5343b6,Autoland AG Niederlassung Hamburg,autoland-ag-niederlassung-hamburg,Professional car dealer services.,,info@autolandagniederlassunghamburg.com,040 79724226,https://autoland.de/autoland-niederlassungen/hamburg,"Bornkampsweg 146, 22761 Hamburg, Germany",Hamburg,Germany,,53.569018,9.91817,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:44.079409+00:00,2025-10-06T12:15:44.079409+00:00,2025-10-06T12:15:44.079409+00:00
,,,businesses_20251027_113824.csv,8208d9b2-df18-4d03-b73a-5526a755277e,Autoland Berlin branch,autoland-berlin-branch,Professional car dealer services.,,info@autolandberlinbranch.com,030 22376333,https://autoland.de/autoland-niederlassungen/berlin,"Alt-Friedrichsfelde 63, 12683 Berlin, Germany",Berlin,Germany,,52.510902,13.540766,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:01.434288+00:00,2025-10-06T12:08:01.434288+00:00,2025-10-06T12:08:01.434288+00:00
,,,businesses_20251027_113824.csv,479317e9-d186-47c4-b869-6be37e945d9a,Autolavado Habana,autolavado-habana,Professional car wash services.,,info@autolavadohabana.com,650 71 47 04,https://www.autolavadohabana.com/,"P.º de La Habana, 70, Chamartín, 28036 Madrid, Spain",Madrid,Spain,,40.452965,-3.684713,Automotive,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:25:36.310330+00:00,2025-10-06T12:25:36.310330+00:00,2025-10-06T12:25:36.310330+00:00
,,,businesses_20251027_113824.csv,dc7d9156-59e2-4cd7-b043-7936613b1d7f,Automotive Hamburg,automotive-hamburg,Professional car dealer services.,,info@automotivehamburg.com,040 63976464,https://www.automotive-hamburg.com/,"Werner-Otto-Straße 32, 22179 Hamburg, Germany",Hamburg,Germany,,53.59821,10.070933,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:23:57.977811+00:00,2025-10-06T12:23:57.977811+00:00,2025-10-06T12:23:57.977811+00:00
,,,businesses_20251027_113824.csv,bc6b5fc9-5d6a-4327-af7a-091512a7e9f2,Automotive Service Hartung,automotive-service-hartung,Professional car repair services.,,info@automotiveservicehartung.com,040 403420,http://www.autowerkstatt-eimsbüttel.de/,"Henriettenstraße 28A, 20259 Hamburg, Germany",Hamburg,Germany,,53.574427,9.955457,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:23.709805+00:00,2025-10-06T12:15:23.709805+00:00,2025-10-06T12:15:23.709252+00:00
,,,businesses_20251027_113824.csv,76d914e6-a789-4def-9139-f8178835202d,Automòbils BCN,automobils-bcn,Professional car dealer services.,,info@automobilsbcn.com,,http://www.automovilesbcn.com/,"Carretera de Sant Boi, 15, 08940 Cornellà de Llobregat, Barcelona, Spain",Barcelona,Spain,,41.355464,2.065236,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:44:46.347571+00:00,2025-10-06T12:44:46.347571+00:00,2025-10-06T12:44:46.347571+00:00
,,,businesses_20251027_113824.csv,fc0de6dc-0512-46fd-ac7e-8cb7e6d57fe2,Automòbils Ibañez,automobils-ibanez,Professional car dealer services.,,info@automobilsibanez.com,934 58 23 64,https://automovilesibañez.com/,"Carrer de Sardenya, 255, L'Eixample, 08013 Barcelona, Spain",Barcelona,Spain,,41.401262,2.176001,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:44:46.438362+00:00,2025-10-06T12:44:46.438362+00:00,2025-10-06T12:44:46.437349+00:00
,,,businesses_20251027_113824.csv,5f6be446-6497-46ae-8d28-26ca45363717,Automóviles Argüelles,automoviles-arguelles,Professional car dealer services.,,info@automovilesarguelles.com,914 47 88 88,http://arguelles-automoviles.com/,"C. de Galileo, 5, Chamberí, 28015 Madrid, Spain",Madrid,Spain,,40.430684,-3.71075,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:25:34.298909+00:00,2025-10-06T12:25:34.298909+00:00,2025-10-06T12:25:34.298909+00:00
,,,businesses_20251027_113824.csv,243c2a9b-1ed7-47fe-97aa-5470bcb182ed,Autopasa S.L,autopasa-sl,Professional car repair services.,,info@autopasasl.com,934 23 85 58,https://www.autopasa.com/,"Carrer de Sepúlveda, 164, L'Eixample, 08011 Barcelona, Spain",Barcelona,Spain,,41.382535,2.161811,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:26:03.683930+00:00,2025-10-06T12:26:03.683930+00:00,2025-10-06T12:26:03.683930+00:00
,,,businesses_20251027_113824.csv,a6d6e595-b8bf-47df-9361-d23c626ef8c7,Autorentat Navas,autorentat-navas,Professional car wash services.,,info@autorentatnavas.com,934 08 54 97,https://www.facebook.com/autolavadonavas/,"Carrer de Mallorca, 644, Sant Martí, 08026 Barcelona, Spain",Barcelona,Spain,,41.413136,2.188515,Automotive,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:44:48.429245+00:00,2025-10-06T12:44:48.429245+00:00,2025-10-06T12:44:48.429245+00:00
,,,businesses_20251027_113824.csv,0d5e3ca2-adbf-4a15-a5a4-f16a7ece411f,Autosalón Valencia,autosalon-valencia,Professional car dealer services.,,info@autosalonvalencia.com,963 74 48 48,http://www.autosalon-valencia.com/,"Av. de Peris i Valero, 10, bajo, Quatre Carreres, 46006 València, Valencia, Spain",Valencia,Spain,,39.455202,-0.379366,Car Dealers,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:45:33.607987+00:00,2025-10-06T12:45:33.607987+00:00,2025-10-06T12:45:33.606987+00:00
,,,businesses_20251027_113824.csv,f538518e-8ff7-469b-9796-88f71b315d8f,Autoservice am Potsdamer Platz,autoservice-am-potsdamer-platz,Professional car repair services.,,info@autoserviceampotsdamerplatz.com,0176 77700778,https://autoservice-potsdamerplatz.de/,"Körnerstraße 19-21, 10785 Berlin, Germany",Berlin,Germany,,52.501352,13.367311,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:25.617021+00:00,2025-10-06T12:07:25.617021+00:00,2025-10-06T12:07:25.616516+00:00
,,,businesses_20251027_113824.csv,ec06952e-c3f8-47f2-be19-7ca4b33d479c,Autotalleres Barcelona,autotalleres-barcelona,Professional car repair services.,,info@autotalleresbarcelona.com,933 11 43 07,https://autotalleresbcn.com/,"Carrer Gran de Sant Andreu, 388, Sant Andreu, 08030 Barcelona, Spain",Barcelona,Spain,,41.43932,2.188707,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:26:03.622579+00:00,2025-10-06T12:26:03.622579+00:00,2025-10-06T12:26:03.622049+00:00
,,,businesses_20251027_113824.csv,3119fc2c-9101-413a-a3d4-1232f46729ef,Autour du Yangtse,autour-du-yangtse,"Steamed xiaolongbao buns & spicy dishes from the Shanghai region in a bright, streamlined space.",,info@autourduyangtse.com,01 53 34 05 78,http://autourduyangtse.fr/,"12 Rue du Helder, 75009 Paris, France",Paris,France,,48.872036,2.335132,Asian Restaurants,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:46:36.226761+00:00,2025-10-06T12:46:36.226761+00:00,2025-10-06T12:46:36.225768+00:00
,,,businesses_20251027_113824.csv,97c8b1d5-7e40-4f76-9ed4-9742e5448973,Autowerkstatt Berlin - Automotive Service,autowerkstatt-berlin-automotive-service,Professional car repair services.,,info@autowerkstattberlinautomotiveservice.com,030 2325734440,https://www.auto-werkstatt-berlin.de/,"Großbeerenstraße 184, 12277 Berlin, Germany",Berlin,Germany,,52.428323,13.374408,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:25.647588+00:00,2025-10-06T12:07:25.647588+00:00,2025-10-06T12:07:25.647071+00:00
,,,businesses_20251027_113824.csv,cdb13ed2-a0b6-4f3a-a7fe-b8358e06033d,Autowerkstatt Car Service Zehlendorf Berlin,autowerkstatt-car-service-zehlendorf-berlin,Professional car repair services.,,info@autowerkstattcarservicezehlendorfberlin.com,030 8156243,http://car-service-zehlendorf.de/,"Kleinmachnower Weg 3, 14165 Berlin, Germany",Berlin,Germany,,52.40851,13.266491,Auto Repair,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:07:25.607384+00:00,2025-10-06T12:07:25.607384+00:00,2025-10-06T12:07:25.607384+00:00
,,,businesses_20251027_113824.csv,0604ddcd-d97e-4ec3-9da6-ed6e992bb0db,Autowäsche CleanCar AG - Berlin Heinersdorf,autowasche-cleancar-ag-berlin-heinersdorf,Professional car wash services.,,info@autowaschecleancaragberlinheinersdorf.com,030 47379144,https://www.cleancar.de/station/berlin-heinersdorf/,"Am Steinberg 21, 13086 Berlin, Germany",Berlin,Germany,,52.557906,13.432006,Automotive,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:04.804716+00:00,2025-10-06T12:08:04.804716+00:00,2025-10-06T12:08:04.804100+00:00
,,,businesses_20251027_113824.csv,096bf8d6-d8db-4569-80f9-9cfbaf712d91,Autowäsche CleanCar AG - Berlin Lichtenberg,autowasche-cleancar-ag-berlin-lichtenberg,Professional car wash services.,,info@autowaschecleancaragberlinlichtenberg.com,030 55771611,https://www.cleancar.de/station/berlin-lichtenberg/,"Siegfriedstraße 80, 10365 Berlin, Germany",Berlin,Germany,,52.53224,13.50266,Automotive,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:08:04.867981+00:00,2025-10-06T12:08:04.867981+00:00,2025-10-06T12:08:04.866970+00:00
,,,businesses_20251027_113824.csv,b1409703-c24e-4381-be7a-a0c2d61bf54f,Autowäsche CleanCar AG - Hamburg Steilshoop,autowasche-cleancar-ag-hamburg-steilshoop,Professional car wash services.,,info@autowaschecleancaraghamburgsteilshoop.com,040 6306103,https://www.cleancar.de/station/hamburg-steilshoop/,"Steilshooper Allee 5, 22309 Hamburg, Germany",Hamburg,Germany,,53.608509,10.045635,Automotive,free,active,False,True,,,,0.0,0.0,,,,,,,,2025-10-06T12:15:46.032678+00:00,2025-10-06T12:15:46.032678+00:00,2025-10-06T12:15:46.032678+00:00
