external_id,source,source_url,name,legal_name,description,category_primary,category_secondary,tags,website,email,phone,address_line1,address_line2,postal_code,city,region,country_code,country,latitude,longitude,facebook,instagram,linkedin,logo_url,image_url,opening_hours,status,verified,notes,created_at,updated_at
f0073233-aa97-48c3-8af8-1a76a7326eaf,real_businesses_data,,Coches Segunda Mano Madrid S.L,,Professional car dealer services.,,,,http://www.cochessegundamanomadrid.es/,info@cochessegundamanomadridsl.com,608 44 46 70,"C. de los Hermanos Gómez, 38, Cdad. Lineal, 28017 Madrid, Spain",,,,,,,40.429786,-3.649732,,,,,,,active,True,,2025-10-06T12:25:34.436306+00:00,2025-10-06T12:25:34.436306+00:00
af6527d3-5174-4e2b-80c0-beebff517ad9,real_businesses_data,,Coffee Casa,,Professional cafe services.,,,,http://coffeecasa.es/,info@coffeecasa.com,655 14 17 06,"Carrer dels Carders, 25, Ciutat Vella, 08003 Barcelona, Spain",,,,,,,41.38681,2.180177,,,,,,,active,True,,2025-10-06T12:30:07.074737+00:00,2025-10-06T12:30:07.074737+00:00
075ed4ad-e7ec-4abb-a7cd-bd074fec7105,real_businesses_data,,Coffee Mãe,,Professional coffee shop services.,,,,https://cafemae.fr/,info@coffeemae.com,04 72 45 79 21,"5 Rue Pleney, 69001 Lyon, France",,,,,,,45.765455,4.833498,,,,,,,active,True,,2025-10-06T12:57:56.793304+00:00,2025-10-06T12:57:56.793304+00:00
0bf8c4ab-dbbc-46e9-928f-cef22d984456,real_businesses_data,,Coffee and Cookies - Berlin,,Professional cafe services.,,,,https://instagram.com/coffeeundcookies?igshid=OGQ5ZDc2ODk2ZA==,info@coffeeandcookiesberlin.com,030 49080780,"Stresemannstraße 107, 10963 Berlin, Germany",,,,,,,52.506107,13.37995,,,,,,,active,True,,2025-10-06T12:03:09.729609+00:00,2025-10-06T12:03:09.729609+00:00
9361c44a-19f3-4d89-9d43-f4bc594d19c9,real_businesses_data,,Coffee&Bakery,,Professional coffee shop services.,,,,https://www.instagram.com/coffeeandbakery.marseille/,info@coffeebakery.com,04 22 91 38 88,"Pass. des Folies Bergères, 13002 Marseille, France",,,,,,,43.300024,5.370558,,,,,,,active,True,,2025-10-06T13:02:49.204242+00:00,2025-10-06T13:02:49.204242+00:00
6443722d-32aa-4e86-94bd-30031f470a15,real_businesses_data,,Coiffeur,,Professional hair salon services.,,,,http://www.lescoiffeurshaxo.com/,info@coiffeur.com,04 88 08 45 93,"4 Rue Haxo, 13001 Marseille, France",,,,,,,43.294493,5.3768,,,,,,,active,True,,2025-10-06T13:03:02.880176+00:00,2025-10-06T13:03:02.880176+00:00
1a0ab2f1-1747-4c41-89c6-6a9db3e2b898,real_businesses_data,,Coiffeur Lyon - Le salon Confort,,Professional hair salon services.,,,,http://www.salonconfort.fr/,info@coiffeurlyonlesalonconfort.com,04 78 42 43 44,"7 Rue Confort, 69002 Lyon, France",,,,,,,45.75985,4.834666,,,,,,,active,True,,2025-10-06T13:02:39.449527+00:00,2025-10-06T13:02:39.449527+00:00
d5d9064c-bfd3-4061-a173-0ade37597414,real_businesses_data,,Cokot chicken bar,,Professional fast food restaurant services.,,,,https://cokotchickenbar.fr/fr,info@cokotchickenbar.com,09 78 80 83 77,"19 Rue Childebert, 69002 Lyon, France",,,,,,,45.760276,4.83639,,,,,,,active,True,,2025-10-06T12:57:58.216390+00:00,2025-10-06T12:57:58.216390+00:00
d923d7e4-0e74-44a0-944c-82d6da005abb,real_businesses_data,,Coldwell Banker Prestige Real Estate - Agencia Inmobiliaria en Barcelona,,Professional real estate agency services.,,,,http://www.coldwellbanker.es/prestige,info@coldwellbankerprestigerealestateagenciainmobiliariaenbarcelona.com,932 41 30 82,"Av. Diagonal, 626, Bajos, Distrito de Sarrià-Sant Gervasi, 08021 Barcelona, Spain",,,,,,,41.391858,2.139368,,,,,,,active,True,,2025-10-06T13:01:02.336902+00:00,2025-10-06T13:01:02.336902+00:00
a2b34a00-e424-4eed-9efc-38036c6af44d,real_businesses_data,,Colegio Británico - British School of Valencia,,Professional school services.,,,,https://www.bsvalencia.com/es/,info@colegiobritanicobritishschoolofvalencia.com,963 74 29 30,"C. de les Filipines, 37, L'Eixample, 46006 València, Valencia, Spain",,,,,,,39.458041,-0.375716,,,,,,,active,True,,2025-10-06T12:45:25.173367+00:00,2025-10-06T12:45:25.173367+00:00
260a510b-6b1b-472c-9410-52bf259a5284,real_businesses_data,,Colegio Privado Bilingüe FEM SCHOOL,,Professional school services.,,,,https://www.fem-school.com/,info@colegioprivadobilinguefemschool.com,619 32 52 64,"C. de la Loma, 4, Chamberí, 28003 Madrid, Spain",,,,,,,40.445357,-3.715695,,,,,,,active,True,,2025-10-06T12:25:24.087742+00:00,2025-10-06T12:25:24.087742+00:00
cb691be2-dd3b-469e-a729-ab19ae08de5d,real_businesses_data,,Colegio Ramón y Cajal,,Professional school services.,,,,https://www.colegiosramonycajal.es/,info@colegioramonycajal.com,914 13 56 31,"C. de Arturo Soria, 206, Cdad. Lineal, 28043 Madrid, Spain",,,,,,,40.460528,-3.660955,,,,,,,active,True,,2025-10-06T12:25:24.171419+00:00,2025-10-06T12:25:24.171419+00:00
7ba80d24-742c-4dd1-9a81-87b58a1b9d3f,real_businesses_data,,Colette Bakery Madrid,,Professional bakery services.,,,,http://www.colettebakerymadrid.com/,info@colettebakerymadrid.com,916 21 61 94,"Av. de Córdoba, 25, Usera, 28026 Madrid, Spain",,,,,,,40.382371,-3.697186,,,,,,,active,True,,2025-10-06T12:16:52.027381+00:00,2025-10-06T12:16:52.027381+00:00
34b86cef-98c5-48ca-aab1-c740bc22150c,real_businesses_data,,Collect,,Professional shoe store services.,,,,https://collect-barcelona.es/,info@collect.com,626 51 97 73,"Carrer de la Palla, 25, Ciutat Vella, 08002 Barcelona, Spain",,,,,,,41.383696,2.174524,,,,,,,active,True,,2025-10-06T12:25:57.655896+00:00,2025-10-06T12:25:57.655896+00:00
b071f3ff-f2c0-4e94-b83f-4d848698b69a,real_businesses_data,,Collection Immobilière - Agence Immobilière Toulouse,,Professional real estate agency services.,,,,https://www.collection-immobiliere.com/,info@collectionimmobiliereagenceimmobilieretoulouse.com,05 61 12 01 59,"3 Rue Perchepinte, 31000 Toulouse, France",,,,,,,43.59707,1.447595,,,,,,,active,True,,2025-10-06T13:03:30.477900+00:00,2025-10-06T13:03:30.477900+00:00
7c327076-5dce-4a7f-a9aa-5073ce24ccd0,real_businesses_data,,Colom Restaurant,,"Casual, Columbus-themed restaurant serving paella, sangria & other typical local specialties.",,,,https://www.colomrestaurant.com/,info@colomrestaurant.com,933 01 85 29,"Carrer dels Escudellers, 33, Ciutat Vella, 08002 Barcelona, Spain",,,,,,,41.379853,2.1765,,,,,,,active,True,,2025-10-06T12:25:41.448308+00:00,2025-10-06T12:25:41.448308+00:00
0f4fc37f-6521-44c2-8e67-7107edb79a2b,real_businesses_data,,Colonnaden Apotheke,,Professional pharmacy services.,,,,https://www.colonnaden-hh.de/gesch%C3%A4fte-gastronomie/gesundheit/colonnaden-apotheke/,info@colonnadenapotheke.com,040 346566,"Colonnaden 36, 20354 Hamburg, Germany",,,,,,,53.555771,9.990721,,,,,,,active,True,,2025-10-06T12:15:15.395104+00:00,2025-10-06T12:15:15.395104+00:00
ce2c51b7-0204-4698-adc8-fa5fa9e01cd6,real_businesses_data,,Colores Hair salon,,Professional hair salon services.,,,,http://www.colorespeluquero.es/,info@coloreshairsalon.com,642 83 60 07,"Carrer de Dénia, 60, L'Eixample, 46004 València, Valencia, Spain",,,,,,,39.46233,-0.376936,,,,,,,active,True,,2025-10-06T12:45:15.067177+00:00,2025-10-06T12:45:15.067177+00:00
da24d0f0-3f42-4a60-afa9-5e5fea6e5fd0,real_businesses_data,,Come In Bookshop,,Professional book store services.,,,,https://www.libreriainglesa.com/,info@comeinbookshop.com,934 53 12 04,"Carrer de Balmes, 129 Bis, L'Eixample, 08008 Barcelona, Spain",,,,,,,41.393076,2.157252,,,,,,,active,True,,2025-10-06T12:25:59.569138+00:00,2025-10-06T12:25:59.569138+00:00
30fedb25-59ba-40f1-b8ea-8c3b40f75995,real_businesses_data,,Comebackpackers,,"Down-to-earth hostel with shared bathrooms, plus free Wi-Fi, a kitchen & a 24-hour bar.",,,,http://www.comebackpackers.com/,info@comebackpackers.com,030 60057527,"Adalbertstraße 97, 10999 Berlin, Germany",,,,,,,52.499966,13.417777,,,,,,,active,True,,2025-10-06T12:07:06.900497+00:00,2025-10-06T12:07:06.900497+00:00
2173fc36-18b3-40c1-ab0f-553ac57e4a4e,real_businesses_data,,Comfort Aparthotel Toulouse Métropole,,Airy quarters with kitchenettes in a modern apartment hotel with a seasonal outdoor pool.,,,,https://www.choicehotels.com/fr-fr/france/toulouse/comfort-suites-hotels/fr548,info@comfortaparthoteltoulousemetropole.com,05 31 61 97 15,"1 All. Antoine Osete, 31100 Toulouse, France",,,,,,,43.591768,1.402935,,,,,,,active,True,,2025-10-06T13:03:16.125093+00:00,2025-10-06T13:03:16.125093+00:00
ea070975-d954-4fd4-bef8-7be0fd12d72e,real_businesses_data,,Commerzbank,,Professional bank services.,,,,https://www.commerzbank.de/filialen/de/Hamburg-Jungfernstieg,info@commerzbank.com,069 580008000,"Jungfernstieg 22, 20354 Hamburg, Germany",,,,,,,53.553318,9.991426,,,,,,,active,True,,2025-10-06T12:15:21.652858+00:00,2025-10-06T12:15:21.652858+00:00
e27337e4-cbae-401c-8735-d089df9b4172,real_businesses_data,,Commerzbibliothek,,Professional library services.,,,,https://www.hk24.de/servicemarken/ueber-uns/hk-gruppe/commerzbibliothek,info@commerzbibliothek.com,040 36138377,"Adolphspl. 1, 20457 Hamburg, Germany",,,,,,,53.549748,9.990763,,,,,,,active,True,,2025-10-06T12:15:36.414458+00:00,2025-10-06T12:15:36.414458+00:00
e9d263d5-5094-42a7-834e-34bb0c53d27a,real_businesses_data,,Company Consulting Team Berlin,,Professional consultant services.,,,,http://www.cct-ev.de/,info@companyconsultingteamberlin.com,015678 645473,"Erweiterungsbau der Technischen Universität Berlin, Str. des 17. Juni 145, 10623 Berlin, Germany",,,,,,,52.511819,13.325205,,,,,,,active,True,,2025-10-06T12:08:11.554965+00:00,2025-10-06T12:08:11.554965+00:00
08a62161-416c-4873-8d61-4463fb2095e3,real_businesses_data,,Compatibles,,Professional electronics store services.,,,,https://www.compatiblesvalencia.com/,info@compatibles.com,963 28 44 70,"Av. del Professor López Piñero, 16, Quatre Carreres, 46013 València, Valencia, Spain",,,,,,,39.453489,-0.35419,,,,,,,active,True,,2025-10-06T12:45:09.477219+00:00,2025-10-06T12:45:09.477219+00:00
af0c6f50-0c72-4f8a-b021-1665ecc584e8,real_businesses_data,,CompramosTuMoto.es,,Professional store services.,,,,https://compramostumoto.es/?utm_campaign=fichas_google_web&utm_medium=google_my_business&utm_source=google,info@compramostumotoes.com,930 47 60 86,"Carrer de Binèfar, 21-25, Sant Martí, 08020 Barcelona, Spain",,,,,,,41.425927,2.204766,,,,,,,active,True,,2025-10-06T12:44:49.259589+00:00,2025-10-06T12:44:49.259589+00:00
ec0fe896-cd59-4cf8-8e4a-8d61897cbdfe,real_businesses_data,,Computer Games Museum,,"Computer games museum opened in 2011, including some rare originals, playable classics & game art.",,,,http://www.computerspielemuseum.de/,info@computergamesmuseum.com,030 60988577,"Karl-Marx-Allee 93a, 10243 Berlin, Germany",,,,,,,52.51747,13.441954,,,,,,,active,True,,2025-10-06T12:07:49.732912+00:00,2025-10-06T12:07:49.732912+00:00
228be047-8926-4e49-94cb-4c0c0a96f0fd,real_businesses_data,,Comspot Schanze GmbH,,Professional electronics store services.,,,,https://www.comspot.de/stores/hamburg-schanze.html,info@comspotschanzegmbh.com,040 339888730,"Schanzenstraße 16-18, 20357 Hamburg, Germany",,,,,,,53.559932,9.965037,,,,,,,active,True,,2025-10-06T12:15:18.601521+00:00,2025-10-06T12:15:18.601521+00:00
4cd98fe1-d3ae-40c8-833b-bdfed6f95bd6,real_businesses_data,,Concert Idee der Musikladen,,Professional store services.,,,,http://www.concertidee-musikladen.de/,info@concertideedermusikladen.com,030 44049538,"Knaackstraße 5, 10405 Berlin, Germany",,,,,,,52.533771,13.420141,,,,,,,active,True,,2025-10-06T12:07:53.121777+00:00,2025-10-06T12:07:53.121777+00:00
f831b98c-800a-45b7-ad6b-7b3de22b41fa,real_businesses_data,,Concesionario Automóviles,,Professional car dealer services.,,,,https://www.automovilesalhambra.es/,info@concesionarioautomoviles.com,914 67 88 50,"C. del Bronce, 14, Arganzuela, 28045 Madrid, Spain",,,,,,,40.389702,-3.688116,,,,,,,active,True,,2025-10-06T12:25:34.307888+00:00,2025-10-06T12:25:34.307888+00:00
75518764-0efe-442a-bfe2-66a710ffa193,real_businesses_data,,Concesionario Oficial Yamaha en Madrid | Yamaha Motor Iwata,,Professional store services.,,,,https://www.motoriwata.com/,info@concesionariooficialyamahaenmadridyamahamotoriwata.com,914 27 95 15,"Av. de los Toreros, 24, Salamanca, 28028 Madrid, Spain",,,,,,,40.431967,-3.66767,,,,,,,active,True,,2025-10-06T12:25:37.347272+00:00,2025-10-06T12:25:37.347272+00:00
ef7f9a79-3372-4861-85c6-f64b3379fa56,real_businesses_data,,Concessionari Honda Oficial Ibertecno,,Professional car dealer services.,,,,https://www.quadisibertecno.es/vehiculos/honda/?provincia=barcelona,info@concessionarihondaoficialibertecno.com,932 37 97 04,"Carrer de Balmes, 212, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",,,,,,,41.398077,2.151652,,,,,,,active,True,,2025-10-06T12:44:46.451084+00:00,2025-10-06T12:44:46.451084+00:00
80748fc1-8ae3-4105-8d0c-7f42ca54b60a,real_businesses_data,,Concessionari Mercedes Benz AMG i smart Cars Barcelona,,Professional car dealer services.,,,,https://www.mercedesocasion.com/,info@concessionarimercedesbenzamgismartcarsbarcelona.com,932 03 29 54,"Passeig de Manuel Girona, 49, 51, Sarrià-Sant Gervasi, 08034 Barcelona, Spain",,,,,,,41.392006,2.126266,,,,,,,active,True,,2025-10-06T12:44:46.381556+00:00,2025-10-06T12:44:46.381556+00:00
73861de8-6ea7-4d8f-a124-7f0f4497a6a6,real_businesses_data,,Concessionari Yamaha - BCN Motorbikes - Aragó,,Professional store services.,,,,https://www.bcnmotorbikes.com/,info@concessionariyamahabcnmotorbikesarago.com,935 95 18 00,"Carrer d'Aragó, 491, L'Eixample, 08013 Barcelona, Spain",,,,,,,41.404284,2.180652,,,,,,,active,True,,2025-10-06T12:44:49.197163+00:00,2025-10-06T12:44:49.197163+00:00
ae24904d-7e97-4e89-b300-39428f2941bd,real_businesses_data,,Condis,,Professional supermarket services.,,,,http://www.condis.es/,info@condis.com,934 41 15 43,"Av. del Paral·lel, 93, Sants-Montjuïc, 08004 Barcelona, Spain",,,,,,,41.374766,2.16459,,,,,,,active,True,,2025-10-06T12:25:54.716098+00:00,2025-10-06T12:25:54.716098+00:00
20e72c32-ca43-4487-b3d9-608aea464f80,real_businesses_data,,Condis Supermarket,,Professional supermarket services.,,,,http://www.condis.es/,info@condissupermarket.com,932 95 59 31,"Carrer del Comerç, 19, Ciutat Vella, 08003 Barcelona, Spain",,,,,,,41.386614,2.18238,,,,,,,active,True,,2025-10-06T12:25:54.733136+00:00,2025-10-06T12:25:54.733136+00:00
3963ea0b-b2d6-496f-b1fd-42f6e300bc3d,real_businesses_data,,Conesa Entrepans | Gòtic,,"Artisanal sandwich shop with a lengthy menu of meat & veg options, plus gluten-free choices.",,,,http://www.conesaentrepans.com/,info@conesaentrepansgotic.com,933 10 13 94,"Carrer de la Llibreteria, 1, Ciutat Vella, 08002 Barcelona, Spain",,,,,,,41.383086,2.177092,,,,,,,active,True,,2025-10-06T12:25:48.704916+00:00,2025-10-06T12:25:48.704916+00:00
b30af921-cc9d-413f-a0db-e69a4e17bea3,real_businesses_data,,Confidences Le Salon - Vitton - Lyon 6 - Coiffure,,Professional hair salon services.,,,,https://www.confidences-lesalon.com/salon-de-coiffure-lyon-6/,info@confidenceslesalonvittonlyon6coiffure.com,04 72 44 08 99,"63 Cr Vitton, 69006 Lyon, France",,,,,,,45.769939,4.856093,,,,,,,active,True,,2025-10-06T13:02:39.441337+00:00,2025-10-06T13:02:39.441337+00:00
6e16c947-f55c-4943-ac01-a9d3e6d10c54,real_businesses_data,,Confidences Le salon - Cordeliers -lyon 2 -coiffure,,Professional hair salon services.,,,,https://www.confidences-lesalon.com/salon-de-coiffure-lyon-2/,info@confidenceslesaloncordelierslyon2coiffure.com,04 78 84 54 41,"5 Pl. des Cordeliers, 69002 Lyon, France",,,,,,,45.763704,4.837858,,,,,,,active,True,,2025-10-06T13:02:39.346924+00:00,2025-10-06T13:02:39.346924+00:00
85b8378a-aad8-47f1-85e1-c554dac1ccdc,real_businesses_data,,Connect the World,,Professional electronics store services.,,,,,info@connecttheworld.com,040 77185171,"Adenauerallee 8, 20097 Hamburg, Germany",,,,,,,53.552644,10.012429,,,,,,,active,True,,2025-10-06T12:15:18.590295+00:00,2025-10-06T12:15:18.590295+00:00
7bd05d50-1478-4e77-99e5-7fabcdeabab8,real_businesses_data,,Conrad Hasselbach Shoes & Garment,,Professional shoe store services.,,,,http://www.conradhasselbach.de/,info@conradhasselbachshoesgarment.com,040 43091313,"Klosterstern 2, 20149 Hamburg, Germany",,,,,,,53.581193,9.987959,,,,,,,active,True,,2025-10-06T12:15:17.502093+00:00,2025-10-06T12:15:17.502093+00:00
89837910-0031-4ada-a113-4de792ce8f94,real_businesses_data,,Consuela Store - Tienda de sneakers en Madrid,,"Streetwear & sneakers, including many limited-edition styles, in a slick, minimalist showroom.",,,,https://www.consuelastore.com/,info@consuelastoretiendadesneakersenmadrid.com,913 99 56 85,"C. de Augusto Figueroa, 3, Centro, 28004 Madrid, Spain",,,,,,,40.423077,-3.700355,,,,,,,active,True,,2025-10-06T12:25:05.809717+00:00,2025-10-06T12:25:05.809717+00:00
15bc9f6a-7933-456a-81c7-ecc4dc0746a7,real_businesses_data,,Consulta Dr. Rubén Borrás,,Professional doctor services.,,,,,info@consultadrrubenborras.com,666 84 79 88,"Calle de Núñez de Balboa, 107, Consulta 005, Salamanca, 28006 Madrid, Spain",,,,,,,40.435951,-3.682073,,,,,,,active,True,,2025-10-06T12:25:18.090766+00:00,2025-10-06T12:25:18.090766+00:00
3e706c5d-926a-4bec-84d0-314205969de7,real_businesses_data,,Consultation General Medicine,,Professional doctor services.,,,,,info@consultationgeneralmedicine.com,915 75 98 34,"C. de Padilla, 20, Salamanca, 28006 Madrid, Spain",,,,,,,40.431525,-3.684229,,,,,,,active,True,,2025-10-06T12:25:18.043771+00:00,2025-10-06T12:25:18.043771+00:00
db791600-49bb-42c0-8711-3b9322c4c220,real_businesses_data,,Consulting 86 GmbH,,Professional consultant services.,,,,http://www.consulting86.de/,info@consulting86gmbh.com,040 6008843143,"Am Kaiserkai 60, 20457 Hamburg, Germany",,,,,,,53.541474,9.986137,,,,,,,active,True,,2025-10-06T12:24:03.375807+00:00,2025-10-06T12:24:03.375807+00:00
1855f62c-9b31-476c-a7b4-21c1caca47fa,real_businesses_data,,Consulting DG Berlin Mitte & Unternehmensberatung,,Professional consultant services.,,,,https://consulting-dg.jimdosite.com/,info@consultingdgberlinmitteunternehmensberatung.com,0160 7767913,"Jägerstraße 56, 10117 Berlin, Germany",,,,,,,52.514425,13.393419,,,,,,,active,True,,2025-10-06T12:08:11.625352+00:00,2025-10-06T12:08:11.625352+00:00
ba9d5a3d-ebdc-485c-af82-9cf726a280de,real_businesses_data,,Consultora tecnológica en Barcelona Pasiona - Microsoft Partner,,Professional consultant services.,,,,http://www.pasiona.com/,info@consultoratecnologicaenbarcelonapasionamicrosoftpartner.com,902 73 17 31,"Carrer de Sepúlveda, 176, L'Eixample, 08011 Barcelona, Spain",,,,,,,41.383084,2.162732,,,,,,,active,True,,2025-10-06T12:44:51.737421+00:00,2025-10-06T12:44:51.737421+00:00
de3d1a67-a27f-4b48-a4df-a466f46c7c46,real_businesses_data,,Consultport,,Professional consultant services.,,,,http://www.consultport.com/,info@consultport.com,030 54909755,"Schwedter Str. 34A, 10435 Berlin, Germany",,,,,,,52.53759,13.406091,,,,,,,active,True,,2025-10-06T12:08:11.544060+00:00,2025-10-06T12:08:11.544060+00:00
957c8263-7e37-4416-9ece-6578c7eb472e,real_businesses_data,,Consum,,Professional supermarket services.,,,,https://www.consum.es/,info@consum.com,963 91 50 25,"C. de Alejandra Soler, 14, Ciutat Vella, 46003 Valencia, Spain",,,,,,,39.477537,-0.382912,,,,,,,active,True,,2025-10-06T12:45:05.749802+00:00,2025-10-06T12:45:05.749802+00:00
0777af6f-d928-48e7-8cfc-ef09d3ac7e14,real_businesses_data,,Contemporary Fine Arts,,Changing exhibits of works by well-known international contemporary artists in a minimalist space.,,,,http://www.cfa-gallery.com/,info@contemporaryfinearts.com,030 88777167,"Grolmanstraße 32-33, 10623 Berlin, Germany",,,,,,,52.503761,13.323656,,,,,,,active,True,,2025-10-06T12:07:51.402617+00:00,2025-10-06T12:07:51.402617+00:00
8250fd16-9721-42d2-9766-375afbbd17e6,real_businesses_data,,Cookiss,,Professional bakery services.,,,,http://www.cookiss.fr/,info@cookiss.com,06 34 61 10 72,"7 Rue Four du Chapitre, 13002 Marseille, France",,,,,,,43.298731,5.365545,,,,,,,active,True,,2025-10-06T13:02:51.509962+00:00,2025-10-06T13:02:51.509962+00:00
3ad54a68-e586-4b91-a870-43ad288da386,real_businesses_data,,Coolblue Hamburg,,Professional electronics store services.,,,,https://www.coolblue.de/laeden/hamburg,info@coolbluehamburg.com,0211 81973555,"Gänsemarkt 45, 20354 Hamburg, Germany",,,,,,,53.555575,9.988894,,,,,,,active,True,,2025-10-06T12:15:18.545742+00:00,2025-10-06T12:15:18.545742+00:00
82302082-f9c3-4a1a-b30a-5fe619285125,real_businesses_data,,Coolook Jewelry Madrid,,Professional jewelry store services.,,,,http://www.coolook.es/,info@coolookjewelrymadrid.com,916 26 39 20,"C. del Barquillo, 34, Centro, 28004 Madrid, Spain",,,,,,,40.422987,-3.695522,,,,,,,active,True,,2025-10-06T12:25:08.785236+00:00,2025-10-06T12:25:08.785236+00:00
c18a726e-2b0c-4d63-81fa-bdb4010da1a9,real_businesses_data,,Copa Cabana Bar,,"Snazzy hangout for tropical drinks & shisha, with summer terrace seats, plus a sports bar.",,,,https://cabana-stpauli.de/,info@copacabanabar.com,040 30237878,"Clemens-Schultz-Straße 79, 20359 Hamburg, Germany",,,,,,,53.55259,9.962647,,,,,,,active,True,,2025-10-06T12:09:47.580251+00:00,2025-10-06T12:09:47.580251+00:00
59e50cb8-07c6-496e-afcd-734927a320ad,real_businesses_data,,CopperBay Marseille,,Professional bar services.,,,,http://www.copperbay.fr/,info@copperbaymarseille.com,,"36 Boulevard Notre Dame, 13006 Marseille, France",,,,,,,43.288605,5.37301,,,,,,,active,True,,2025-10-06T13:02:49.917776+00:00,2025-10-06T13:02:49.917776+00:00
b8662f40-7dad-4ac9-870d-54cd2c14e47d,real_businesses_data,,Coretex Records,,Professional store services.,,,,https://coretexrecords.com/,info@coretexrecords.com,030 91511340,"Oranienstraße 3, 10997 Berlin, Germany",,,,,,,52.499686,13.42564,,,,,,,active,True,,2025-10-06T12:07:53.154880+00:00,2025-10-06T12:07:53.154880+00:00
60f72f9f-0694-45f9-ad07-6d1d17ec9b26,real_businesses_data,,Corner Street Sneaker Shop,,Professional shoe store services.,,,,https://www.cornerstreet.fr/,info@cornerstreetsneakershop.com,04 88 04 55 56,"68 Rue Saint-Ferréol, 13006 Marseille, France",,,,,,,43.292279,5.378836,,,,,,,active,True,,2025-10-06T13:02:57.387997+00:00,2025-10-06T13:02:57.387997+00:00
c3f1ce5c-05c7-43d5-ad1f-d7943e32c8c8,real_businesses_data,,Corpas & Llorente | Correduría de Seguros Barcelona,,Professional insurance agency services.,,,,https://corpasllorente.com/?utm_source=google&utm_medium=maps&utm_campaign=seolocal&utm_content=botonweb,info@corpasllorentecorreduriadesegurosbarcelona.com,934 16 13 19,"Carrer del Mestre Serradesanferm, 3, Horta-Guinardó, 08032 Barcelona, Spain",,,,,,,41.429137,2.160108,,,,,,,active,True,,2025-10-06T13:01:03.418445+00:00,2025-10-06T13:01:03.419446+00:00
782872a7-81d1-4af5-8d61-1ba30d67a670,real_businesses_data,,Correduría de Seguros MutuaRisk - Valencia,,Professional insurance agency services.,,,,https://www.mutuarisk.com/oficinas/oficina-mutuarisk-valencia/?utm_source=GMB&utm_medium=organic,info@correduriadesegurosmutuariskvalencia.com,963 51 52 01,"Jeroni Muñoz 34 Esquina, C. del Metge Esteve, 2, Jesús, 46007 Valencia, Spain",,,,,,,39.458089,-0.384234,,,,,,,active,True,,2025-10-06T13:01:28.441587+00:00,2025-10-06T13:01:28.441587+00:00
cc81b233-7766-446d-a678-ca77afcd2ecd,real_businesses_data,,Correduría de Seguros Mutuarisk - Barcelona,,Professional insurance agency services.,,,,https://www.mutuarisk.com/?utm_source=GMB&utm_medium=organic,info@correduriadesegurosmutuariskbarcelona.com,934 52 77 07,"Gran Via de les Corts Catalanes, 533, local, L'Eixample, 08011 Barcelona, Spain",,,,,,,41.382932,2.158954,,,,,,,active,True,,2025-10-06T12:44:32.764655+00:00,2025-10-06T12:44:32.764655+00:00
b9272a7c-0119-4d09-8bc9-ac9e22904cd8,real_businesses_data,,CosmoCaixa Museum of Science,,Imposing modernist building housing science museum with planetarium & living Amazonian rainforest.,,,,http://cosmocaixa.org/,info@cosmocaixamuseumofscience.com,932 12 60 50,"Carrer d'Isaac Newton, 26, Sarrià-Sant Gervasi, 08022 Barcelona, Spain",,,,,,,41.41318,2.131123,,,,,,,active,True,,2025-10-06T12:44:40.025366+00:00,2025-10-06T12:44:40.025366+00:00
d117053d-f6d4-49f8-b14f-d674c17aab18,real_businesses_data,,Cosy Spa,,Professional spa services.,,,,http://www.cosyspa-hamburg.de/,info@cosyspa.com,040 89062572,"Beim Alten Gaswerk 3, 22761 Hamburg, Germany",,,,,,,53.562726,9.919064,,,,,,,active,True,,2025-10-06T12:15:33.660355+00:00,2025-10-06T12:15:33.660355+00:00
e7fbfed8-80cc-42d2-91dc-6b6ae5c09482,real_businesses_data,,Cosy-Wash,,Professional car wash services.,,,,https://www.cosy-wasch.de/standorte/berlin-reinickendorf,info@cosywash.com,030 32513506,"Roedernallee, Flottenstraße 1 - 4, 13407 Berlin, Germany",,,,,,,52.579207,13.347101,,,,,,,active,True,,2025-10-06T12:08:04.841213+00:00,2025-10-06T12:08:04.841213+00:00
4e5e1901-88b6-4168-af23-42a8a40f8af3,real_businesses_data,,Couleur Café Barcelona,,Professional coffee shop services.,,,,,info@couleurcafebarcelona.com,,"Carrer de Sant Pere Més Baix, 54, Ciutat Vella, 08003 Barcelona, Spain",,,,,,,41.387821,2.178151,,,,,,,active,True,,2025-10-06T12:25:46.723657+00:00,2025-10-06T12:25:46.723657+00:00
e00aabb5-549f-4448-a5aa-35d800712e9d,real_businesses_data,,Courtier d'assurances Addsure Marseille,,Professional insurance agency services.,,,,http://addsure.fr/,info@courtierdassurancesaddsuremarseille.com,04 88 60 24 60,"36 B Rue Fauchier, 13002 Marseille, France",,,,,,,43.303997,5.369946,,,,,,,active,True,,2025-10-06T13:03:06.876080+00:00,2025-10-06T13:03:06.876080+00:00
a66aab85-61d5-44e5-af46-c96864387f07,real_businesses_data,,Courtier d'assurances Afd Assurances Lyon,,Professional insurance agency services.,,,,,info@courtierdassurancesafdassuranceslyon.com,04 78 76 16 03,"141 Rue Challemel-Lacour, 69008 Lyon, France",,,,,,,45.729704,4.852178,,,,,,,active,True,,2025-10-06T13:02:43.625716+00:00,2025-10-06T13:02:43.625716+00:00
